SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
539806,H1190M36RG  ,F ,Q,11.31,11.31,11.31,11.31,11.31,11.12,1,1000,11310.00,
539807,INFIBEAM    ,A ,Q,160.00,172.00,160.00,170.90,170.90,167.30,1820,963925,162834679.00,
539836,RUBY        ,M ,Q,8.90,8.95,8.85,8.85,8.85,8.70,4,21000,186900.00,
539839,FRANKLIN    ,M ,Q,18.85,19.00,18.25,19.00,19.00,19.00,8,72000,1355200.00,
539844,EQUITAS     ,A ,Q,155.00,155.80,152.80,155.15,155.15,154.20,859,82328,12745851.00,
539854,HALDER      ,X ,Q,10.47,10.47,10.47,10.47,10.47,9.52,1,10,104.00,
539861,SKIL        ,T ,Q,30.00,32.05,29.20,31.95,32.05,30.55,11,4911,147719.00,
539871,THYROCARE   ,B ,Q,590.00,613.80,585.00,598.45,598.45,586.00,645,481209,281788591.00,
539872,BAJAJHCARE  ,M ,Q,404.80,405.00,404.80,405.00,405.00,405.00,7,16800,6803040.00,
539874,UJJIVAN     ,A ,Q,383.00,383.90,373.10,381.05,380.75,378.10,685,52425,19830545.00,
539875,RSDFIN      ,X ,Q,47.75,52.60,47.75,49.15,47.80,50.25,7,85,4312.00,
539876,CROMPTON    ,A ,Q,238.50,239.35,233.10,235.20,235.20,237.05,500,21814,5135495.00,
539883,PILANIINVS  ,T ,Q,2710.00,2735.00,2710.00,2735.00,2735.00,2761.00,2,101,276210.00,
539889,PARAGMILK   ,A ,Q,247.00,255.65,245.40,248.65,248.65,246.10,1098,120303,30063607.00,
539917,NAGARFERT   ,B ,Q,18.40,19.10,18.15,18.70,18.70,18.05,610,159464,2975509.00,
539921,SEIL        ,M ,Q,160.00,160.00,155.85,156.10,159.00,160.00,6,56800,8875880.00,
539938,ICLF        ,XT,Q,18.60,18.60,18.60,18.60,18.60,17.75,2,4999,92981.00,
539939,YASHCHEM    ,M ,Q,54.40,54.50,54.40,54.50,54.50,54.20,2,7500,408375.00,
539940,MAXVIL      ,B ,Q,74.00,74.50,71.75,72.10,72.05,73.80,130,9086,662538.00,
539956,TAALENT     ,X ,Q,142.60,143.05,142.60,143.05,143.05,142.30,4,24,3432.00,
539957,MGL         ,A ,Q,911.00,921.20,908.90,917.00,917.00,944.55,14001,1799120,1640101620.00,
539962,QFSL        ,XT,Q,0.19,0.20,0.19,0.19,0.19,0.19,191,893052,173003.00,
539978,QUESS       ,B ,Q,1040.00,1055.75,1034.60,1047.85,1046.20,1037.45,358,2282,2383491.00,
539979,DIGJAMLTD   ,B ,Q,11.00,11.00,10.60,10.80,10.74,11.05,81,25217,272663.00,
539980,MIDCAPIWIN  ,B ,Q,72.22,72.22,72.22,72.22,72.22,72.69,1,25,1805.00,
539981,MAXINDIA    ,A ,Q,86.70,86.70,83.70,83.95,83.75,84.95,285,11421,970116.00,
539984,HUIL        ,X ,Q,1075.00,1100.00,1075.00,1081.80,1075.00,1063.15,8,71,77305.00,
539992,LLOYDSTEEL  ,T ,Q,1.30,1.32,1.27,1.30,1.30,1.30,162,445984,576082.00,
540005,LTI         ,A ,Q,1410.00,1414.25,1390.00,1397.30,1397.30,1403.70,1100,12053,16847182.00,
540006,BULL        ,X ,Q,127.95,127.95,115.85,127.90,127.90,121.90,285,99892,12699278.00,
540023,MIENT       ,X ,Q,27.40,32.50,27.40,32.00,32.50,27.40,395,65268,2023959.00,
540024,ASHARI      ,X ,Q,62.75,63.95,62.45,62.95,62.95,63.10,2704,68147,4297859.00,
540025,ADVENZYMES  ,A ,Q,231.60,235.80,226.10,228.35,228.35,230.30,338,24994,5702963.00,
540047,DBL         ,A ,Q,1172.00,1217.00,1161.90,1196.20,1196.20,1172.50,3736,79393,95017489.00,
540048,SPAL        ,B ,Q,366.65,369.95,365.60,368.65,366.55,361.60,18,358,131734.00,
540061,BIGBLOC     ,B ,Q,181.10,182.30,178.50,179.75,180.45,180.85,97,2562,461825.00,
540063,ECS         ,X ,Q,6.70,6.70,6.70,6.70,6.70,7.05,12,2488,16669.00,
540064,FRETAIL     ,A ,Q,564.90,581.00,561.15,577.10,577.10,559.30,1269,41860,23908842.00,
540065,RBLBANK     ,A ,Q,505.10,509.15,500.50,503.75,503.50,500.85,1485,179255,90761049.00,
540071,CAMSONSEEDS ,XT,Q,25.50,26.70,25.45,26.15,26.00,26.25,25,3798,99341.00,
540073,BLS         ,B ,Q,138.00,138.00,135.70,136.60,137.00,139.10,281,20433,2794975.00,
540081,GOVNOW      ,T ,Q,9.50,9.50,9.50,9.50,9.50,9.51,1,500,4750.00,
540083,TVVISION    ,B ,Q,15.50,15.90,15.40,15.85,15.90,15.80,22,4669,72724.00,
540097,VISCO       ,XT,Q,14.00,14.00,14.00,14.00,14.00,14.10,3,44000,616000.00,
540108,TAHL        ,X ,Q,9.26,9.26,9.26,9.26,9.26,8.82,7,25191,233268.00,
540115,LTTS        ,A ,Q,1225.00,1225.00,1195.00,1198.80,1198.80,1212.80,347,3850,4624037.00,
540124,GNA         ,B ,Q,482.00,521.50,473.75,512.70,512.70,479.05,1503,49056,24727274.00,
540125,RADHIKAJWE  ,M ,Q,30.50,30.50,29.55,30.05,29.55,30.50,2,3200,96080.00,
540133,ICICIPRULI  ,B ,Q,398.95,403.60,394.20,398.55,398.55,396.20,698,25667,10264553.00,
540134,IISL        ,X ,Q,20.10,21.60,19.95,21.25,21.60,20.30,285,10738,222120.00,
540136,HPL         ,B ,Q,128.10,128.10,126.00,126.55,126.60,126.60,97,4565,578178.00,
540143,SAGARSOFT   ,X ,Q,88.20,88.20,82.00,85.85,86.00,88.20,20,998,84870.00,
540144,DRA         ,M ,Q,28.50,28.50,28.50,28.50,28.50,28.80,1,2500,71250.00,
540145,VALIANTORG  ,M ,Q,805.00,831.00,805.00,811.00,811.00,781.00,4,1200,983340.00,
540146,ACML        ,M ,Q,166.00,192.15,166.00,192.10,192.10,166.00,7,24000,4558000.00,
540147,SHASHIJIT   ,M ,Q,31.80,31.80,31.70,31.70,31.70,31.90,4,16000,508000.00,
540153,ENDURANCE   ,B ,Q,1292.00,1340.95,1289.40,1328.00,1320.00,1305.15,171,1615,2136611.00,
540154,IDFSENSEXE  ,B ,Q,336.00,336.00,335.05,336.00,336.00,344.35,3,6,2012.00,
540173,PNBHOUSING  ,A ,Q,1360.30,1363.35,1330.00,1341.60,1335.20,1351.75,471,7523,10161689.00,
540175,REGENCY     ,XT,Q,43.50,44.80,42.80,44.60,44.60,43.50,44,7250,319880.00,
540180,VBL         ,B ,Q,643.00,649.40,640.40,643.00,643.00,645.90,63,1199,772504.00,
540192,LKPSEC      ,X ,Q,20.25,21.40,20.25,20.80,21.30,20.95,33,8798,183570.00,
540203,SFL         ,B ,Q,1526.00,1526.00,1526.00,1526.00,1526.00,1535.05,1,10,15260.00,
540204,NIDL        ,XT,Q,48.25,48.25,48.25,48.25,48.25,46.25,2,320,15440.00,
540210,TMRVL       ,B ,Q,114.90,115.85,112.60,113.05,113.05,114.20,16,975,110732.00,
540212,TCIEXP      ,B ,Q,489.00,500.00,485.00,497.90,494.30,493.45,34,515,254565.00,
540222,LAURUSLABS  ,A ,Q,506.10,507.00,501.25,503.35,503.35,506.50,171,3400,1713446.00,
540243,NEWLIGHT    ,XT,Q,29.10,29.15,28.25,29.10,29.10,28.75,45,22420,651065.00,
540252,VOL         ,M ,Q,42.00,44.20,42.00,44.00,44.00,43.70,3,9000,393300.00,
540259,SHANGAR     ,XT,Q,12.18,12.18,12.18,12.18,12.18,11.60,1,40,487.00,
540266,GLCL        ,XT,Q,32.75,33.50,31.75,33.50,33.50,33.20,22,68394,2240098.00,
540267,FLORACORP   ,XT,Q,8.56,9.45,8.56,8.91,8.56,9.00,6,390,3595.00,
540293,PRICOLLTD   ,B ,Q,94.00,94.25,92.40,93.25,93.40,93.80,114,8906,833205.00,
540311,JITFINFRA   ,T ,Q,38.30,38.30,36.00,36.00,36.00,36.75,14,2174,78705.00,
540358,RMC         ,M ,Q,89.80,90.00,82.00,82.00,82.00,82.00,4,16000,1407200.00,
540360,LLFICL      ,XT,Q,18.55,18.60,18.55,18.60,18.60,18.75,12,5200,96710.00,
540361,DANUBE      ,XT,Q,2.71,2.71,2.71,2.71,2.71,2.85,57,12266,33240.00,
540366,RADIOCITY   ,B ,Q,389.50,392.00,385.00,387.75,390.80,390.05,36,671,260095.00,
540376,DMART       ,A ,Q,1499.50,1515.00,1468.00,1472.90,1472.90,1488.65,5356,140531,209042621.00,
540377,IFL         ,M ,Q,9.01,9.01,9.01,9.01,9.01,10.40,1,6000,54060.00,
540395,CHEMCRUX    ,M ,Q,36.00,36.00,36.00,36.00,36.00,36.40,2,8000,288000.00,
540403,CLEDUCATE   ,B ,Q,199.00,204.00,197.00,198.20,198.25,200.80,31,221,43821.00,
540404,PRIME       ,M ,Q,194.00,196.00,193.00,193.00,193.00,189.90,3,3000,583000.00,
540425,SHANKARA    ,B ,Q,1809.55,1820.00,1790.00,1812.55,1812.55,1804.75,276,3583,6477052.00,
540497,SCHAND      ,B ,Q,403.00,410.30,396.35,398.85,398.85,403.00,120,2496,997917.00,
540519,MEERA       ,M ,Q,240.50,250.00,240.50,249.30,250.00,241.75,5,5000,1237300.00,
540526,IRBINVIT    ,IF,Q,85.73,85.80,85.18,85.60,85.60,85.60,18,2300000,197220500.00,
540530,HUDCO       ,B ,Q,70.95,70.95,70.00,70.25,70.25,70.90,517,89790,6315950.00,
540544,PSPPROJECT  ,B ,Q,526.00,532.00,517.70,530.30,532.00,522.70,47,1662,879180.00,
540565,INDIGRID    ,IF,Q,96.50,97.20,96.50,97.00,97.00,97.11,6,35721,3463355.00,
540575,STARCEMENT  ,B ,Q,134.70,134.70,127.75,128.90,128.70,128.30,493,38256,4938569.00,
540593,HEOF1126RG  ,B ,Q,9.30,9.30,9.30,9.30,9.30,9.48,3,853,7932.00,
540594,HEOF1126RD  ,B ,Q,9.00,10.43,8.55,10.20,10.20,9.49,7,2864,27598.00,
540595,TEJASNET    ,B ,Q,340.50,346.75,340.50,343.85,343.00,340.50,525,17058,5861066.00,
540596,ERIS        ,B ,Q,803.15,814.50,786.70,800.05,802.90,799.85,242,2193,1760205.00,
540602,GTPL        ,B ,Q,163.75,164.00,157.70,160.75,160.75,162.90,92,5120,831145.00,
540611,AUBANK      ,B ,Q,670.00,670.00,661.05,664.80,664.80,669.65,478,5913,3930686.00,
540614,GGENG       ,M ,Q,55.80,55.80,55.80,55.80,55.80,56.70,1,3000,167400.00,
540616,ARTEMIS     ,B ,Q,102.00,104.50,101.20,101.20,101.20,103.00,6,597,61498.00,
540621,BHAGYAPROP  ,B ,Q,20.10,23.90,20.05,23.10,23.10,20.60,47,26624,606473.00,
540642,SALASAR     ,B ,Q,344.90,348.00,341.15,345.00,345.00,339.25,31,1093,377347.00,
540647,GANGESSEC   ,B ,Q,91.50,91.50,82.00,84.05,84.95,87.95,14,208,17656.00,
540649,AVADHSUGAR  ,B ,Q,467.00,469.00,445.00,451.50,451.50,461.00,422,11491,5215140.00,
540650,MAGADHSUGAR ,B ,Q,124.75,125.95,118.05,119.15,119.15,123.40,35,2134,258711.00,
540653,SINTEXPLAST ,B ,Q,63.60,63.85,62.85,63.25,63.25,63.95,965,243286,15397019.00,
540673,SIS         ,B ,Q,1111.10,1123.25,1111.10,1115.45,1112.05,1123.85,18,147,164001.00,
540678,COCHINSHIP  ,B ,Q,518.40,524.85,516.35,520.60,520.60,516.70,298,5577,2906819.00,
540679,SMSLIFE     ,B ,Q,416.00,427.55,401.00,407.25,401.00,417.85,12,194,81015.00,
540680,KIOCL       ,B ,Q,293.05,295.45,283.00,285.25,285.00,293.05,477,11927,3426483.00,
540686,SMRUTHIORG  ,X ,Q,101.30,113.30,101.30,113.30,113.30,111.90,4,51,5178.00,
540691,ABCAPITAL   ,B ,Q,160.90,164.15,158.30,161.15,161.15,159.75,3233,536111,86790647.00,
540692,APEX        ,B ,Q,678.00,696.95,676.00,683.90,683.90,684.40,690,16888,11582301.00,
540694,ANG         ,M ,Q,78.50,80.00,78.50,80.00,80.00,76.50,2,3200,253600.00,
540699,DIXON       ,B ,Q,3650.00,3704.95,3580.00,3623.05,3623.05,3624.35,1001,4460,16254824.00,
540700,BRNL        ,B ,Q,189.90,194.00,188.85,192.15,192.15,190.10,47,1211,232962.00,
540701,DCAL        ,B ,Q,333.90,336.25,330.00,333.65,331.80,334.95,338,6410,2136115.00,
540702,LASA        ,B ,Q,102.00,102.40,99.20,99.85,99.85,101.90,160,16516,1665234.00,
540703,PROVESTSER  ,X ,Q,12.88,12.88,12.85,12.86,12.88,12.27,5,5511,70881.00,
540704,MATRIMONY   ,B ,Q,810.00,825.00,790.00,814.60,814.00,818.45,34,264,213982.00,
540709,RELHOME     ,B ,Q,61.40,61.50,60.75,61.10,61.00,61.20,330,29326,1791445.00,
540710,CAPACITE    ,B ,Q,339.40,339.40,331.45,334.80,333.85,339.10,147,5024,1681269.00,
540715,SAGAR       ,M ,Q,22.00,22.00,22.00,22.00,22.00,23.25,1,3000,66000.00,
540716,ICICIGI     ,B ,Q,772.05,780.95,768.00,770.70,769.00,780.50,434,2009,1555998.00,
540717,PQIF        ,XT,Q,112.00,112.00,112.00,112.00,112.00,112.00,2,7115,796880.00,
540719,SBILIFE     ,B ,Q,693.05,719.00,690.50,716.55,716.55,692.75,3108,61122,43440752.00,
540724,DIAMONDYD   ,B ,Q,1385.30,1427.00,1365.00,1381.55,1381.55,1390.50,238,1372,1912986.00,
540725,SISL        ,M ,Q,108.10,114.00,105.00,113.95,114.00,110.50,13,39000,4269150.00,
540726,TTFL        ,M ,Q,130.50,136.50,130.50,136.50,136.50,131.00,7,28000,3750800.00,
540727,POOJA       ,M ,Q,55.00,61.50,55.00,61.50,61.50,56.25,14,54000,3111600.00,
540728,SAYAJIIND   ,XT,Q,512.45,512.45,512.45,512.45,512.45,512.45,2,50,25622.00,
540729,VANTABIO    ,M ,Q,49.00,49.00,49.00,49.00,49.00,49.50,1,3000,147000.00,
540735,IRIS        ,M ,Q,57.00,59.90,57.00,59.00,59.00,55.25,4,16000,936200.00,
540743,GODREJAGRO  ,B ,Q,698.60,703.50,685.00,691.85,689.15,696.60,1361,41537,28861258.00,
540744,MESCON      ,XT,Q,51.00,51.20,50.10,50.40,50.50,50.35,65,6743,340531.00,
540749,MASFIN      ,B ,Q,617.85,619.95,612.15,614.85,613.00,618.35,24,377,232181.00,
540750,IEX         ,B ,Q,1620.00,1635.00,1588.00,1595.40,1595.40,1628.40,546,3453,5565293.00,
540755,GICRE       ,B ,Q,735.00,735.00,727.00,728.35,728.35,735.10,134,1285,937859.00,
540757,SCPL        ,M ,Q,136.00,136.00,134.00,134.00,134.00,137.50,10,22400,3027360.00,
540762,TIINDIA     ,B ,Q,240.00,241.85,232.00,234.00,233.00,239.95,674,13149,3115543.00,
540767,RNAM        ,B ,Q,258.95,262.35,258.20,261.15,260.00,259.70,158,4182,1088757.00,
540768,MAHLOG      ,B ,Q,494.00,499.95,493.15,493.95,493.75,495.25,81,1270,630206.00,
540769,NIACL       ,B ,Q,676.55,676.60,664.00,665.15,665.15,674.15,97,944,630632.00,
540774,IFGLEXPOR   ,B ,Q,268.20,268.20,260.00,261.90,263.00,261.05,20,1149,301537.00,
540775,KHADIM      ,B ,Q,724.05,725.70,710.95,724.55,720.00,725.45,244,1377,989822.00,
540776,5PAISA      ,T ,Q,355.00,355.00,332.30,336.00,336.00,340.40,48,780,272645.00,
540777,HDFCLIFE    ,B ,Q,502.65,507.70,495.00,498.90,498.90,503.65,2938,117266,58690989.00,
540782,SBRANDS     ,M ,Q,120.10,121.00,120.10,121.00,121.00,124.00,2,12000,1450200.00,
540787,BHARATIWIN  ,B ,Q,36.50,36.50,35.91,36.00,36.02,36.23,106,37182,1339632.00,
540789,DNAMEDIA    ,B ,Q,8.99,9.40,8.82,8.87,8.87,8.75,102,19632,177472.00,
540790,EASTERNGAS  ,X ,Q,16.90,16.90,15.50,16.90,16.90,16.10,4,321,5004.00,
540793,HHOF1140RG  ,B ,Q,9.30,9.30,9.05,9.08,9.05,9.30,14,3845,35131.00,
540794,HHOF1140RD  ,B ,Q,9.05,9.80,9.02,9.30,9.70,9.91,32,19545,177699.00,
540795,DYNAMIC     ,M ,Q,47.00,47.00,47.00,47.00,47.00,47.50,1,3000,141000.00,
540797,SHALBY      ,B ,Q,218.50,219.00,216.00,216.65,217.50,218.45,129,4941,1075818.00,
540798,FSC         ,B ,Q,681.15,698.60,672.85,694.75,695.00,685.60,295,2725,1862988.00,
540799,DACEFRG     ,B ,Q,9.15,10.00,9.15,10.00,10.00,10.08,2,2000,19150.00,
540800,DACEFRDP    ,B ,Q,8.56,8.56,8.56,8.56,8.56,8.56,1,102,873.00,
540821,SADHNA      ,X ,Q,32.20,32.25,31.55,31.55,31.55,32.10,6,2500,80162.00,
540824,ASTRON      ,B ,Q,127.30,128.30,126.10,127.55,127.55,126.60,382,96203,12294401.00,
540843,RITHWIKFMS  ,M ,Q,38.00,38.00,37.95,37.95,37.95,36.60,2,6000,227850.00,
540850,JFL         ,M ,Q,44.50,45.10,44.25,44.25,44.25,46.00,5,12000,535000.00,
540861,IPRU3018    ,B ,Q,9.00,9.00,9.00,9.00,9.00,9.24,3,11000,99000.00,
540862,IPRU3019    ,B ,Q,10.65,10.65,10.65,10.65,10.65,10.70,1,500,5325.00,
540874,7SEAS       ,XT,Q,11.54,11.54,11.54,11.54,11.54,11.76,1,500,5770.00,
540879,APOLLO      ,B ,Q,259.00,259.00,255.50,256.20,256.20,257.00,120,3490,897541.00,
540900,NEWGEN      ,B ,Q,239.85,244.90,239.70,241.80,242.00,239.40,381,10670,2581793.00,
540901,PRAXIS      ,B ,Q,195.20,226.65,195.20,225.05,225.05,206.05,61,2497,544109.00,
540902,AMBER       ,B ,Q,1129.90,1160.00,1121.60,1134.70,1134.70,1121.20,716,9165,10440065.00,
540903,CRPRISK     ,M ,Q,55.75,56.50,55.75,56.50,56.50,58.00,15,30000,1688900.00,
540935,GALAXYSURF  ,B ,Q,1388.00,1406.00,1379.00,1384.00,1379.00,1392.65,188,1010,1405163.00,
540937,MEDICO      ,M ,Q,98.00,98.00,98.00,98.00,98.00,97.00,4,10800,1058400.00,
540938,GUJHYSPIN   ,M ,Q,10.00,10.00,9.50,9.50,9.50,9.90,3,30000,290100.00,
540954,IWP         ,X ,Q,925.00,970.00,925.00,970.00,970.00,890.00,99,11577,10973315.00,
540955,TDSL        ,M ,Q,47.05,48.50,47.05,48.00,48.40,48.00,7,21000,1004100.00,
540961,SHIVAMILLS  ,B ,Q,61.10,64.40,61.10,64.40,64.40,64.60,4,51,3203.00,
540975,ASTERDM     ,B ,Q,174.85,174.85,170.00,171.30,171.30,171.30,362,13823,2377897.00,
540981,KTKIND4RG   ,B ,Q,8.15,8.15,8.15,8.15,8.15,8.55,1,425,3463.00,
541005,KANCOTEA    ,X ,Q,86.00,91.00,86.00,91.00,91.00,92.00,3,19,1639.00,
541006,ANGEL       ,M ,Q,35.60,36.05,34.60,34.80,35.00,34.05,14,56000,1981000.00,
541019,HGINFRA     ,B ,Q,347.55,348.60,339.75,342.05,342.05,341.15,811,26928,9249630.00,
541053,EIS         ,M ,Q,939.00,939.00,939.00,939.00,939.00,939.00,1,160,150240.00,
541083,INFLAME     ,M ,Q,41.90,43.40,41.90,43.40,43.40,39.00,10,20000,852300.00,
541096,BPLPHARMA   ,XT,Q,300.45,300.45,273.25,300.45,300.45,286.15,45,4035,1187477.00,
541097,LIQUIDETF   ,F ,Q,1000.01,1000.01,999.99,1000.01,999.99,1000.01,5,921,921004.00,
541112,SHREESHAY   ,M ,Q,18.25,18.25,18.25,18.25,18.25,18.50,1,8000,146000.00,
541143,BDL         ,B ,Q,386.00,386.20,380.00,381.05,381.05,384.50,596,17349,6653883.00,
541144,ACTIVE      ,M ,Q,50.00,57.45,44.25,57.25,57.45,53.45,9,18000,908500.00,
541151,RIDINGS     ,M ,Q,19.10,20.00,19.10,20.00,20.00,18.15,2,16000,312800.00,
541153,BANDHANBNK  ,B ,Q,519.00,534.55,513.00,532.45,532.45,518.40,11210,485720,255786537.00,
541154,HAL         ,B ,Q,1102.00,1104.65,1095.00,1097.20,1097.20,1102.50,513,6582,7229262.00,
541161,KARDA       ,T ,Q,164.00,171.85,163.80,167.15,167.00,169.65,159,6631,1110485.00,
541163,SANDHAR     ,B ,Q,366.00,376.00,357.90,369.40,369.40,362.20,5436,201480,74423680.00,
541167,YASHO       ,MT,Q,105.00,105.00,103.00,103.00,103.00,104.00,3,34800,3586800.00,
541178,BENARA      ,MT,Q,63.40,65.75,63.35,65.75,65.75,65.95,31,164000,10769500.00,
541179,ISEC        ,B ,Q,427.70,427.70,417.40,419.05,419.00,427.65,1629,58050,24391816.00,
541195,MIDHANI     ,B ,Q,90.30,96.90,89.15,92.75,92.75,89.80,4744,411083,38344516.00,
541196,LEX         ,MT,Q,50.50,50.50,50.50,50.50,50.50,52.60,1,2000,101000.00,
541206,OBCL        ,MT,Q,34.50,35.70,34.50,35.70,35.70,34.00,56,296000,10558800.00,
541228,TRL         ,MT,Q,32.85,35.50,32.85,35.50,35.50,34.35,56,292000,10351400.00,
541233,LEMONTREE   ,B ,Q,67.20,69.75,66.10,66.90,66.90,67.00,7665,1214736,82253240.00,
555555,SENSEXIWIN  ,B ,Q,354.68,354.68,354.68,354.68,354.68,355.02,1,450,159606.00,
570001,TATAMTRTDVR ,A ,Q,200.00,201.50,198.25,200.55,200.55,199.00,737,58996,11782420.00,
570002,FELDVR      ,B ,Q,37.50,43.00,36.50,37.45,37.10,37.20,31,2555,96108.00,
570004,JISLBNDVR   ,B ,Q,68.00,68.45,67.15,67.85,67.80,68.10,24,747,50576.00,
570005,SCAPDVR     ,T ,Q,3.69,4.00,3.69,3.75,3.75,3.88,25,54580,211379.00,
580001,STAN CHART  ,B ,I,63.55,65.70,62.55,63.60,65.70,63.55,54,8503,544104.00,
590003,KARUR VY(PS ,B ,Q,102.95,104.95,102.75,104.15,104.10,102.70,470,79353,8252354.00,
590005,TIDE WATE(PS,B ,Q,6341.00,6464.00,6341.00,6430.35,6430.35,6405.30,93,188,1208071.00,
590006,AMRUTANJAN  ,B ,Q,597.65,597.65,581.80,586.75,586.75,592.55,54,1374,805898.00,
590013,XPRO INDI(PS,B ,Q,50.00,50.60,50.00,50.00,50.00,51.95,11,367,18484.00,
590018,HISARMET(PS ,B ,Q,105.70,105.70,99.25,100.05,101.00,102.55,23,1716,173492.00,
590021,BHARAT RA(PS,B ,Q,4700.00,4825.00,4646.35,4775.85,4775.85,4687.70,66,207,988152.00,
590022,EASTER SI(PS,B ,Q,3.73,3.73,3.35,3.52,3.55,3.43,17,13787,47243.00,
590024,FERT CHE(PS ,B ,Q,55.05,55.40,54.40,54.45,54.45,54.65,122,16387,902225.00,
590025,GINNI FIL(PS,B ,Q,33.50,33.50,32.65,32.65,32.65,33.50,73,15314,502251.00,
590030,SOUTH PET(PS,B ,Q,35.10,35.35,34.60,34.80,34.80,35.15,126,29444,1030964.00,
590031,DE NORA     ,T ,Q,454.25,463.00,454.25,454.30,454.30,464.00,21,347,158971.00,
590041,KAVERI TELE ,B ,Q,10.50,11.80,9.51,10.49,10.49,11.20,9,3282,32803.00,
590043,HARITA SEAT ,B ,Q,1005.80,1011.00,1004.00,1011.00,1011.00,1000.00,23,279,280839.00,
590051,SAKSOFT LTD ,B ,Q,242.00,247.50,240.10,242.25,241.50,240.20,73,2410,588320.00,
590056,SALONA COTSP,B ,Q,133.30,134.80,128.55,134.05,134.00,128.40,39,1214,161107.00,
590062,ANDHRA SUGAR,B ,Q,457.05,463.95,453.00,454.40,459.95,455.30,68,2757,1267351.00,
590066,KCP LTD     ,B ,Q,138.15,139.50,135.35,138.50,138.50,139.70,120,12671,1748075.00,
590070,RADAAN MEDIA,B ,Q,2.10,2.10,2.10,2.10,2.10,2.05,8,33629,70620.00,
590071,SUNDARAM FIN,B ,Q,1680.95,1685.00,1662.20,1675.55,1662.20,1684.45,41,245,410517.00,
590072,SUNDARAM BRK,B ,Q,595.55,595.55,579.30,581.00,581.00,580.00,14,186,108533.00,
590075,LAMBODHARA T,B ,Q,77.15,77.45,75.90,75.95,75.95,77.60,40,3658,278744.00,
590078,MAITHAN ALL ,B ,Q,865.00,865.00,839.65,843.25,843.25,866.30,296,4987,4241208.00,
590086,ORISSA MINE ,B ,Q,1615.65,1615.70,1575.00,1587.70,1588.00,1601.80,66,465,740944.00,
590095,GOLDBEES    ,E ,Q,2757.00,2777.00,2751.50,2773.58,2773.58,2753.52,85,756,2094606.00,
590096,LIQUIDBEES  ,E ,Q,999.99,1000.01,999.99,1000.01,1000.01,1000.01,638,358550,358547979.00,
590097,KOTAKGOLDETF,E ,Q,272.00,274.00,272.00,273.83,273.50,272.00,12,384,104944.00,
590098,SBI GOLD ETS,E ,Q,2800.60,2823.00,2800.60,2811.01,2811.01,2794.00,35,201,565339.00,
590099,QUANTUM GOLD,E ,Q,1375.00,1377.00,1375.00,1376.00,1376.00,1362.00,5,11,15131.00,
590101,UTI GOLD ETF,E ,Q,2755.00,2785.00,2755.00,2785.00,2785.00,2757.00,29,254,704412.00,
590103,NIFTY BEES  ,B ,Q,1072.00,1078.00,1068.70,1076.29,1075.71,1075.45,30,363,389787.00,
590104,JUNIOR BEES ,B ,Q,306.16,306.99,306.10,306.87,306.87,306.61,4,40,12269.00,
590106,BANK BEES   ,B ,Q,2553.00,2553.42,2553.00,2553.42,2553.42,2552.24,2,12,30637.00,
590107,KOTAK PSU BK,B ,Q,305.00,305.00,298.00,300.25,305.00,309.50,25,407,123182.00,
590134,MADRASFERT  ,B ,Q,34.30,34.45,33.80,34.05,34.05,34.00,109,16686,568247.00,
600180,HDFC BANK LT,A ,Q,1971.00,2010.00,1950.00,1976.45,1981.00,1977.50,5264,972222,1917182925.00,
600770,TATA CHEMICA,A ,Q,720.00,720.00,720.00,720.00,720.00,725.55,9,10165,7318800.00,
639844,EQUITAS     ,B ,Q,156.00,156.00,155.00,155.50,155.50,156.00,3,4600,715350.00,
700087,MUKUND CRPS ,F ,P,9.50,10.05,7.30,9.55,7.30,8.49,3,11,105.00,
700133,3DPLM       ,F ,P,67.36,67.42,67.36,67.42,67.42,67.40,4,922,62145.00,
700134,VEDLRPS     ,F ,P,10.05,10.05,10.01,10.02,10.02,10.01,83,565198,5668155.00,
717502,JSW NCPS    ,F ,P,8.99,9.01,8.99,8.99,8.99,8.98,11,2676,24058.00,
717503,ZEE NCPS    ,F ,P,7.63,7.65,7.62,7.63,7.63,7.62,35,6378376,48670859.00,
800252,SGB2016I    ,G ,B,2820.00,2820.00,2820.00,2820.00,2820.00,2790.60,1,2,5640.00,
800254,SGBAUG24    ,G ,B,2795.00,2815.00,2795.00,2812.00,2812.00,2790.00,7,80,225054.00,
800258,SGB2016IIA  ,G ,B,2780.00,2800.00,2780.00,2799.35,2800.00,2784.99,2,31,86780.00,
800265,SGB2016IV   ,G ,B,2770.00,2770.00,2769.00,2770.00,2770.00,2775.88,7,67,185588.00,
810578,823GUJ2028  ,G ,B,103.65,103.65,103.65,103.65,103.65,104.20,1,5000,518250.00,
890143,KANPRPLAPP  ,X ,Q,77.10,81.00,73.05,74.50,74.55,77.05,10,329,25595.00,
890144,TATASTEELPP ,A ,Q,162.80,168.00,158.00,163.25,163.25,158.15,573,48482,7893030.00,
890145,IBVENTUREPP ,A ,Q,137.00,137.00,128.00,132.55,132.55,129.70,161,19237,2535512.00,
